CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
1069,20,Male,50976,Monthly,57.46223500235655,Mexican,Dinner,2,Celebration,Dine-in,0,0,0,12.297158139929609,5,3,3,0
1070,41,Male,46185,Weekly,162.46693512750406,Italian,Lunch,4,Business,Dine-in,0,0,1,48.96997119626625,5,2,5,0
1071,68,Male,45559,Monthly,78.1010746541668,Mexican,Dinner,3,Casual,Takeaway,0,1,1,8.872853189580262,3,4,4,0
1072,67,Female,126820,Rarely,88.72604786648208,Mexican,Breakfast,9,Casual,Takeaway,0,1,1,54.95729342513062,1,3,1,0
1073,25,Female,27880,Weekly,69.88860000504101,American,Breakfast,2,Celebration,Takeaway,0,1,0,52.34429971197987,5,1,1,0
1074,31,Female,143444,Weekly,193.50609429329958,Indian,Breakfast,1,Casual,Takeaway,0,1,0,28.505867948818768,2,1,2,0
1075,22,Male,80939,Rarely,160.0137441295166,American,Lunch,4,Business,Takeaway,0,0,0,25.88195059962413,5,5,4,0
1076,51,Female,41323,Rarely,49.91081232957677,Italian,Lunch,7,Celebration,Dine-in,0,1,0,50.497702736659356,2,4,3,0
1077,42,Male,139698,Weekly,27.209196097341625,Italian,Lunch,4,Casual,Takeaway,1,0,0,56.91804423497808,1,1,2,0
1078,62,Female,146013,Daily,134.8259099739942,Mexican,Breakfast,6,Celebration,Dine-in,0,0,1,25.796105969790414,4,1,4,1
1079,47,Female,64438,Monthly,39.87761625810336,Italian,Breakfast,8,Business,Dine-in,0,0,0,47.968872050264956,2,3,3,0
1080,37,Male,71616,Daily,184.37557894163402,Italian,Lunch,2,Celebration,Takeaway,1,0,1,36.78206426299735,4,4,4,1
1081,45,Male,71243,Weekly,58.185972366359266,Mexican,Breakfast,7,Business,Takeaway,0,0,1,2.7019480170536014,3,1,4,0
1082,57,Female,133991,Weekly,101.85457011450066,American,Lunch,7,Casual,Takeaway,1,1,0,49.58527466532161,3,5,2,0
1083,47,Male,95530,Rarely,68.10956434954365,Mexican,Breakfast,4,Celebration,Dine-in,0,0,0,38.35548852288687,4,2,4,0
1084,25,Male,94123,Weekly,127.01283171620106,American,Breakfast,6,Celebration,Dine-in,0,1,1,10.206500838040276,4,4,2,1
1085,21,Male,65952,Weekly,100.05489703211109,Mexican,Breakfast,4,Business,Dine-in,0,0,1,7.412754152631473,2,5,1,0
1086,28,Female,140284,Daily,148.49501448676924,Indian,Dinner,8,Business,Takeaway,0,1,0,0.6743346972195052,1,1,5,0
1087,36,Male,145234,Monthly,189.62223894859673,Chinese,Dinner,5,Casual,Dine-in,1,1,1,12.221203389731969,5,5,1,1
1088,31,Male,120134,Monthly,103.59213625937458,Italian,Breakfast,1,Celebration,Takeaway,1,1,0,29.888212993312614,3,1,2,0
1089,55,Male,122958,Weekly,98.18515108597892,Chinese,Lunch,4,Business,Takeaway,0,0,0,32.272139786078775,4,4,1,0
1090,42,Female,20864,Monthly,31.26806065682991,Chinese,Lunch,5,Business,Dine-in,0,0,0,10.560017517062024,1,3,1,0
1091,55,Male,125245,Rarely,115.46159739079496,Chinese,Dinner,5,Casual,Takeaway,1,1,0,51.12780829941109,5,5,4,0
1092,56,Female,48734,Rarely,15.579103406381495,Indian,Dinner,8,Casual,Dine-in,0,0,1,39.192316524050455,5,2,5,0
1093,19,Female,133974,Weekly,153.66705091450518,Chinese,Dinner,4,Casual,Dine-in,0,0,0,33.84525615813311,3,1,2,0
1094,47,Female,60541,Monthly,118.11290834764466,Chinese,Breakfast,8,Casual,Takeaway,1,1,1,19.224440113824308,5,1,1,0
1095,39,Male,41740,Rarely,152.31006335756317,Italian,Lunch,4,Casual,Takeaway,0,1,0,12.220101872103273,1,2,4,0
1096,41,Female,20437,Monthly,96.50257449527565,Mexican,Breakfast,2,Celebration,Takeaway,0,1,1,9.352367378835343,1,1,1,0
1097,48,Female,70837,Monthly,19.261948946499075,Mexican,Breakfast,3,Business,Dine-in,1,0,1,42.2131808037315,5,1,2,0
1098,58,Female,48478,Rarely,192.50752885699288,American,Lunch,4,Celebration,Takeaway,0,1,0,52.43018094062733,3,3,5,0
1099,21,Female,90253,Monthly,32.297380462382705,Indian,Lunch,9,Celebration,Takeaway,0,1,0,9.364398703514711,3,1,1,0
1100,39,Female,88776,Weekly,86.67961392905637,Chinese,Breakfast,4,Casual,Dine-in,0,1,0,22.182997675528252,4,5,3,1
1101,45,Male,62363,Weekly,171.6511615768452,Chinese,Breakfast,2,Business,Dine-in,0,1,1,2.1309862420644077,1,3,3,0
1102,32,Female,124333,Monthly,199.75015217598934,Mexican,Breakfast,9,Business,Dine-in,1,1,0,11.8628119046728,2,1,1,0
1103,69,Male,71823,Monthly,100.32003300321725,Italian,Lunch,2,Casual,Dine-in,1,1,0,57.81199643231582,4,3,5,0
1104,36,Male,81870,Weekly,102.93413723699928,American,Lunch,3,Business,Takeaway,1,0,1,11.286814284368543,1,1,2,0
1105,58,Female,120168,Daily,68.92944075556105,Indian,Breakfast,5,Casual,Takeaway,1,1,1,25.97744854840742,3,2,3,0
1106,69,Female,145251,Rarely,194.93351983684266,Indian,Dinner,9,Celebration,Dine-in,0,0,0,8.55595343703207,5,4,2,0
1107,34,Female,144501,Weekly,183.11520692505675,Indian,Lunch,1,Celebration,Takeaway,0,0,1,52.91518026044061,5,2,2,0
1108,37,Female,28128,Weekly,35.10636593054672,Chinese,Breakfast,7,Business,Dine-in,1,1,0,15.974871204161818,1,5,1,0
1109,47,Male,80952,Rarely,101.38605660593717,Indian,Dinner,8,Casual,Dine-in,0,1,0,4.410357104436935,3,2,3,0
1110,44,Female,38973,Rarely,134.6425405820031,Italian,Dinner,4,Business,Dine-in,0,0,0,45.404303352294654,5,1,4,0
1111,32,Male,70688,Monthly,150.5816281517009,Mexican,Lunch,9,Celebration,Dine-in,1,1,1,1.3740790404141157,4,4,5,1
1112,19,Male,35961,Rarely,184.83505605134732,Italian,Breakfast,7,Business,Takeaway,0,0,0,38.54786595790443,3,1,1,0
1113,58,Female,24600,Monthly,136.86919726235686,American,Dinner,8,Business,Dine-in,0,0,0,38.896077531904396,4,5,4,0
1114,68,Female,47270,Weekly,146.6904716159651,Chinese,Lunch,7,Business,Dine-in,1,0,0,12.90779037947063,4,3,1,0
1115,37,Female,149652,Daily,178.9922404097371,Chinese,Breakfast,4,Casual,Dine-in,0,0,1,22.494627443608657,2,3,4,0
1116,22,Female,77107,Weekly,61.99749482141449,Indian,Lunch,1,Casual,Dine-in,1,1,1,37.416450415691116,5,1,5,1
1117,25,Female,140159,Rarely,54.435831967819624,Chinese,Dinner,2,Celebration,Takeaway,1,0,0,58.38655770534727,1,2,5,0
1118,52,Male,132576,Weekly,26.497139671246504,Italian,Breakfast,8,Business,Dine-in,0,1,1,12.786914201930754,4,4,2,0
1119,59,Male,23400,Weekly,75.5570947049489,Indian,Lunch,9,Business,Takeaway,1,0,1,58.56066414313079,5,5,5,0
1120,52,Male,102238,Monthly,139.29647455084765,Indian,Breakfast,8,Celebration,Dine-in,1,0,1,33.313420926683335,3,1,2,0
1121,35,Male,144479,Monthly,66.53658256378043,Chinese,Breakfast,7,Casual,Dine-in,0,0,1,0.032506826865186245,3,4,5,0
1122,42,Male,52609,Weekly,70.10524481068958,Chinese,Breakfast,5,Casual,Dine-in,0,1,0,12.687700273780658,2,4,5,0
1123,25,Male,66790,Rarely,30.693319056227097,Chinese,Dinner,1,Casual,Dine-in,1,1,1,9.156306775423309,5,1,2,0
1124,22,Male,45151,Weekly,134.89200695724782,Indian,Dinner,1,Casual,Takeaway,0,1,0,32.19485338101179,4,2,5,0
1125,53,Male,59341,Weekly,48.51764975987092,Mexican,Dinner,7,Celebration,Takeaway,1,0,0,40.87133945532076,5,4,4,0
1126,35,Male,134469,Monthly,78.24127696874834,Italian,Breakfast,5,Business,Dine-in,0,0,1,46.15261398227931,4,1,2,0
1127,68,Female,109615,Weekly,188.3332915729802,Chinese,Lunch,6,Celebration,Takeaway,0,1,0,50.936685764492516,3,4,1,0
1128,64,Female,121256,Daily,87.15500755906237,Chinese,Dinner,2,Celebration,Dine-in,0,1,1,52.52621919117751,2,4,5,1
1129,22,Female,130829,Rarely,157.35696299965974,Mexican,Breakfast,5,Celebration,Takeaway,0,1,0,25.854135222021355,2,3,4,0
1130,62,Male,84236,Weekly,165.26821886282295,Chinese,Lunch,2,Casual,Dine-in,0,0,0,31.562839769941824,1,3,5,0
1131,62,Male,42102,Rarely,62.20909375983378,Chinese,Lunch,3,Casual,Takeaway,0,0,0,27.39467070805744,2,5,2,0
1132,39,Male,40620,Monthly,26.984246503297918,Mexican,Breakfast,8,Casual,Dine-in,0,0,0,47.29339638699464,2,1,1,0
1133,69,Female,130997,Weekly,50.94234201413659,Indian,Breakfast,4,Business,Takeaway,1,0,1,9.377989581660309,1,1,1,0
1134,35,Female,29465,Weekly,119.54596017100525,Indian,Dinner,5,Celebration,Dine-in,0,0,0,34.66925592957367,2,4,1,0
1135,61,Male,89285,Daily,65.81339081293353,Chinese,Lunch,5,Business,Takeaway,1,0,0,31.763566060398112,4,1,1,0
1136,64,Male,111906,Monthly,142.93147298193745,Mexican,Dinner,6,Casual,Dine-in,1,0,0,5.202486901117764,1,5,5,0
1137,23,Male,110100,Weekly,109.89726803693182,Mexican,Dinner,1,Casual,Dine-in,0,0,1,48.82303356093636,3,1,2,0
1138,50,Female,83461,Weekly,168.5482377453084,Chinese,Breakfast,5,Casual,Takeaway,0,1,1,19.542025543912924,2,5,5,0
1139,53,Male,112898,Monthly,34.514741102668,American,Dinner,9,Casual,Dine-in,1,0,0,12.248470888842348,4,2,4,0
1140,46,Male,85346,Daily,123.0870670234081,American,Dinner,1,Celebration,Dine-in,0,0,1,19.70108321740546,1,1,1,0
1141,21,Female,53483,Monthly,48.90358226707831,Indian,Dinner,2,Celebration,Dine-in,0,1,1,16.31397711193921,2,1,1,0
1142,23,Male,131676,Weekly,164.58757609969484,Chinese,Lunch,2,Casual,Takeaway,1,0,1,35.39887749432611,2,3,3,0
1143,52,Male,44722,Monthly,83.90543889201125,Mexican,Dinner,2,Casual,Dine-in,1,0,0,43.98015816351816,4,4,5,0
1144,64,Male,36143,Monthly,121.13767862366552,Chinese,Breakfast,4,Casual,Dine-in,0,1,1,19.286055107363786,3,5,4,0
1145,65,Female,45416,Weekly,119.83728600160492,Italian,Breakfast,1,Celebration,Takeaway,1,0,0,8.717859710892169,2,3,5,0
1146,56,Male,142339,Weekly,69.75838254599063,Indian,Dinner,9,Business,Takeaway,0,0,0,32.676164977787586,5,3,2,0
1147,40,Male,58731,Daily,33.60653972688104,American,Dinner,7,Casual,Dine-in,0,0,0,8.244006741784489,2,4,5,0
1148,53,Male,111904,Monthly,100.07811967144862,Chinese,Breakfast,4,Celebration,Takeaway,1,0,1,28.21399203256538,4,4,2,1
1149,19,Male,45917,Weekly,186.0119951130392,American,Lunch,6,Business,Takeaway,1,0,1,48.25950991118505,1,1,2,0
1150,69,Male,110795,Weekly,136.45094571835654,Mexican,Breakfast,6,Business,Takeaway,1,0,1,35.76663915917112,2,4,5,0
1151,62,Female,129492,Monthly,106.48037379692173,Chinese,Dinner,8,Celebration,Dine-in,0,1,0,12.067054979962306,2,4,5,0
1152,43,Female,125084,Weekly,47.600190036269076,Chinese,Lunch,8,Business,Takeaway,0,1,1,29.661836388214418,4,4,1,0
1153,36,Male,84825,Weekly,161.14438446229394,Italian,Lunch,5,Business,Dine-in,1,0,0,13.911533282471042,5,1,2,0
1154,33,Male,132816,Monthly,113.99567692609875,American,Lunch,3,Business,Takeaway,0,0,0,32.11427670109869,3,2,1,0
1155,58,Male,56610,Weekly,182.15881606655958,Italian,Lunch,8,Casual,Dine-in,0,0,1,15.319547781406273,4,1,4,0
1156,53,Female,97419,Rarely,49.5105681501496,American,Dinner,6,Business,Dine-in,0,0,0,27.748777850837214,2,2,1,0
1157,33,Female,105342,Weekly,178.38055175590833,Indian,Lunch,5,Business,Takeaway,0,0,0,39.309775594621875,4,4,5,0
1158,37,Female,68262,Monthly,46.333391494653014,Italian,Breakfast,8,Casual,Takeaway,0,0,1,31.1108427372617,1,3,2,0
1159,67,Female,27263,Rarely,111.13925726677321,Italian,Lunch,4,Business,Takeaway,0,1,1,0.09646632638629526,4,1,2,0
1160,20,Male,68777,Rarely,92.4353614843432,Chinese,Breakfast,5,Business,Dine-in,0,0,0,38.74176974145607,1,4,4,0
1161,46,Male,54557,Weekly,143.64830761600825,Indian,Dinner,5,Celebration,Dine-in,0,1,1,53.40166653584593,1,1,1,0
1162,66,Female,122955,Rarely,120.64087340665435,Indian,Dinner,7,Casual,Takeaway,0,0,1,15.709179744904848,4,3,3,0
1163,32,Female,124959,Monthly,191.29020011401389,Mexican,Dinner,9,Casual,Takeaway,1,0,1,44.07254533905591,5,1,5,0
1164,64,Female,142155,Weekly,111.82092400856783,Indian,Lunch,2,Business,Takeaway,0,0,0,44.91003063877648,4,2,3,0
1165,62,Male,68782,Rarely,66.27360116469316,Italian,Breakfast,3,Casual,Dine-in,0,1,1,45.36258080470526,4,4,1,0
1166,31,Female,43415,Monthly,118.00733321516137,Chinese,Dinner,3,Business,Dine-in,1,1,1,44.242570683151385,4,2,3,0
1167,29,Female,41415,Weekly,173.78543555591506,Mexican,Dinner,6,Celebration,Dine-in,0,0,0,46.363969483057275,5,2,3,0
1168,39,Male,25907,Rarely,94.66282516892109,Italian,Breakfast,7,Business,Dine-in,1,0,1,16.03935288753519,3,4,5,0
1169,30,Male,147370,Monthly,101.21551005768644,Indian,Dinner,2,Business,Dine-in,0,1,0,55.7901751918313,4,4,5,0
1170,24,Female,24277,Monthly,19.838833370747583,Indian,Lunch,2,Casual,Takeaway,1,0,0,40.32454660091075,2,1,1,0
1171,54,Male,114132,Weekly,116.77050756806882,Mexican,Lunch,1,Casual,Takeaway,0,0,1,4.967791926168501,3,1,3,0
1172,69,Female,44257,Weekly,12.442555685310968,American,Breakfast,7,Business,Takeaway,0,0,0,58.83851735010148,1,2,1,0
1173,33,Male,64919,Weekly,153.22984378487956,Italian,Lunch,5,Celebration,Takeaway,0,1,0,0.09203347607711354,5,4,2,0
1174,43,Male,94500,Monthly,125.46332445918559,Italian,Breakfast,4,Business,Dine-in,0,0,0,53.81130740485973,4,4,2,0
1175,63,Female,126805,Rarely,103.5440107097199,Indian,Breakfast,6,Business,Dine-in,1,0,1,53.6731985008436,4,4,3,0
1176,55,Female,20150,Rarely,114.73486564273276,Mexican,Lunch,4,Celebration,Dine-in,1,0,0,40.51106239798113,3,5,4,0
1177,61,Female,65860,Weekly,30.51099754154839,American,Breakfast,1,Business,Dine-in,0,1,1,48.41987348775104,3,1,3,0
1178,66,Female,47076,Weekly,45.00032127852065,Indian,Dinner,7,Celebration,Dine-in,1,0,1,54.8598160392326,1,5,5,0
1179,30,Male,130655,Rarely,126.83878071715262,American,Breakfast,5,Business,Dine-in,1,0,0,50.71909354768908,1,4,4,0
1180,54,Female,103918,Rarely,87.46222001869855,Italian,Breakfast,1,Celebration,Takeaway,0,1,0,24.698008540573174,4,1,2,0
1181,38,Male,129523,Weekly,195.78371542453627,Mexican,Dinner,7,Celebration,Dine-in,0,1,0,20.788231591540132,1,1,1,0
1182,61,Male,80076,Rarely,172.68840534493273,Italian,Breakfast,7,Celebration,Dine-in,0,0,1,51.309567442728266,2,1,5,0
1183,69,Male,94601,Weekly,197.35285252487648,Chinese,Dinner,3,Casual,Takeaway,0,0,0,29.873383719318333,1,4,3,0
1184,18,Female,101889,Weekly,95.51043192932784,American,Breakfast,7,Business,Dine-in,0,0,0,18.194577968252858,3,3,2,0
1185,25,Female,53943,Rarely,82.28712683122994,Italian,Breakfast,1,Business,Dine-in,0,0,0,59.7415927527615,4,1,3,0
1186,37,Female,63111,Rarely,148.73386433415632,American,Lunch,3,Casual,Dine-in,0,1,0,45.56239019980625,1,4,2,0
1187,32,Female,103493,Rarely,44.55031062788119,Mexican,Dinner,2,Celebration,Takeaway,1,1,1,47.86090484383425,2,2,2,0
1188,54,Female,149457,Monthly,40.096970574024425,Mexican,Lunch,2,Celebration,Dine-in,0,1,0,43.24050203399883,5,2,1,0
1189,18,Female,39359,Weekly,83.91820016446793,Mexican,Breakfast,3,Business,Takeaway,0,0,0,9.53000683962475,4,3,5,0
1190,29,Male,98984,Weekly,97.44719965202215,Mexican,Lunch,2,Business,Dine-in,0,0,0,40.69330900769844,1,4,1,0
1191,49,Male,89184,Weekly,68.86879020261722,Chinese,Breakfast,2,Business,Takeaway,0,0,1,26.216099759833085,1,4,5,0
1192,60,Female,123147,Rarely,25.00613628506278,American,Dinner,3,Celebration,Dine-in,1,1,1,22.56256508955892,2,3,2,0
1193,63,Male,66271,Weekly,115.78611616931111,Chinese,Breakfast,7,Business,Takeaway,0,1,1,36.28679867551307,2,4,2,0
1194,61,Female,26147,Monthly,174.28307608685222,American,Dinner,5,Business,Takeaway,0,1,0,49.002827335646394,3,5,1,0
1195,34,Female,51451,Daily,198.6054922005622,Indian,Dinner,9,Business,Dine-in,0,1,0,32.20803586178973,3,1,4,0
1196,40,Female,49732,Monthly,120.00446056144533,American,Dinner,4,Casual,Takeaway,0,0,0,22.79358321051642,3,3,3,0
1197,49,Female,66768,Weekly,63.46136075208707,Indian,Dinner,1,Celebration,Dine-in,0,0,1,26.046414154566776,3,3,2,0
1198,44,Female,74120,Monthly,108.52754527411372,Italian,Breakfast,4,Business,Takeaway,0,1,1,6.811708129514522,3,1,4,0
1199,27,Male,32654,Monthly,15.680246790758206,Mexican,Breakfast,2,Casual,Takeaway,0,0,0,23.570176594938975,1,5,2,0
1200,38,Female,24547,Daily,34.27721431221249,American,Dinner,1,Casual,Dine-in,0,1,1,51.09969008813642,2,4,4,0
1201,31,Male,92198,Weekly,193.1186807511954,Mexican,Dinner,4,Business,Takeaway,1,1,0,37.92817944655497,2,3,1,0
1202,64,Female,93229,Daily,172.31768274426017,Italian,Breakfast,9,Business,Dine-in,0,0,0,35.67017698720009,5,2,2,0
1203,48,Male,33065,Monthly,114.04962173812086,Mexican,Breakfast,1,Casual,Dine-in,0,0,1,52.86161328400953,1,5,2,0
1204,22,Male,93822,Monthly,164.5893049651675,Chinese,Lunch,1,Celebration,Takeaway,0,1,1,34.187214643405106,3,5,2,0
1205,66,Female,105149,Rarely,159.32115303664062,Mexican,Lunch,3,Celebration,Takeaway,0,0,1,54.10296267833252,1,3,3,0
1206,27,Female,148712,Monthly,115.94686965416041,Indian,Breakfast,9,Business,Dine-in,0,1,0,8.054985061960807,4,4,2,0
1207,36,Female,41417,Monthly,123.75577233883205,Mexican,Lunch,3,Business,Dine-in,0,1,0,19.815008773740804,3,2,1,0
1208,51,Female,145401,Monthly,136.8489274988425,Italian,Dinner,1,Casual,Dine-in,0,0,1,17.524121602930375,5,2,5,0
1209,42,Female,78302,Rarely,61.931069877977095,American,Dinner,9,Casual,Takeaway,0,0,1,50.26652063133546,5,5,1,0
1210,53,Female,74609,Daily,196.05940660108539,Italian,Dinner,8,Casual,Takeaway,0,0,1,35.36081999858178,4,5,3,0
1211,67,Male,113717,Monthly,94.0945725240213,Chinese,Dinner,5,Business,Takeaway,0,0,1,6.169316915476754,1,1,2,0
1212,38,Female,41126,Monthly,126.7753118508754,Italian,Breakfast,6,Celebration,Takeaway,1,0,0,0.3023577621775897,1,2,5,0
1213,24,Female,39498,Rarely,80.86541992217049,Mexican,Breakfast,5,Celebration,Takeaway,1,1,0,14.12777801099148,4,4,1,0
1214,21,Female,140769,Weekly,21.78262399396446,Indian,Lunch,1,Celebration,Dine-in,0,0,1,4.816430599924306,4,3,1,0
1215,55,Female,75552,Daily,51.1180024379907,Italian,Lunch,7,Celebration,Dine-in,1,1,1,50.90546701385622,2,5,4,1
1216,23,Male,72506,Weekly,155.9310526627238,Italian,Dinner,2,Celebration,Dine-in,0,0,1,43.046018721808395,2,5,3,0
1217,62,Male,116124,Weekly,127.20117258067322,American,Lunch,9,Celebration,Dine-in,1,0,1,18.480202703142407,3,5,5,1
1218,49,Male,75161,Weekly,98.72512019701442,Indian,Lunch,8,Business,Dine-in,1,1,1,12.029118622709316,4,2,5,1
1219,65,Female,51043,Weekly,187.9768523616427,Mexican,Dinner,1,Casual,Dine-in,1,0,1,57.484738007261164,5,3,4,1
1220,46,Male,24570,Monthly,143.43494232943772,Chinese,Lunch,1,Celebration,Dine-in,0,1,1,23.25326818009944,4,3,5,1
1221,30,Male,69733,Monthly,30.92878402275293,Mexican,Lunch,6,Business,Takeaway,1,0,0,18.9682402312095,5,5,1,0
1222,23,Male,147385,Monthly,103.03251230199325,Italian,Lunch,5,Business,Dine-in,0,0,0,59.7438560983998,5,4,2,0
1223,45,Male,36351,Rarely,31.09950010081094,Italian,Lunch,3,Casual,Takeaway,0,0,0,51.71087690069585,2,3,1,0
1224,32,Female,149728,Monthly,156.86960403596163,Indian,Dinner,8,Casual,Takeaway,0,1,1,33.47260399606444,2,1,1,0
1225,30,Male,81899,Weekly,86.91524822250784,American,Dinner,2,Business,Takeaway,0,1,1,28.715880744343604,5,1,2,0
1226,30,Female,99128,Rarely,68.70420104571224,Italian,Dinner,7,Casual,Takeaway,0,0,0,14.82502157845634,3,5,4,0
1227,66,Male,74427,Monthly,163.96691003946844,American,Lunch,5,Casual,Dine-in,0,0,0,30.62258239097789,3,3,4,0
1228,67,Male,48404,Monthly,142.9423743368122,Mexican,Dinner,2,Casual,Takeaway,0,0,0,15.756474493596818,5,2,3,0
1229,25,Female,112333,Rarely,139.79824038243697,American,Breakfast,5,Casual,Dine-in,1,0,1,10.507310427403198,5,3,5,0
1230,58,Male,79037,Monthly,144.99399837443818,Mexican,Lunch,8,Celebration,Takeaway,0,0,1,33.61245850693695,5,3,4,0
1231,49,Female,120539,Weekly,189.79294657417745,American,Breakfast,5,Celebration,Takeaway,0,1,1,43.59121366077667,3,1,5,0
1232,21,Male,42065,Rarely,95.18573821315037,American,Breakfast,2,Celebration,Dine-in,1,1,1,15.318195445575762,4,2,1,1
1233,47,Female,68945,Weekly,50.479568394460905,Mexican,Dinner,6,Casual,Takeaway,0,0,0,10.483875568450827,3,4,3,0
1234,42,Female,143716,Daily,115.47240941873044,Italian,Lunch,7,Business,Takeaway,0,0,1,7.662920399563234,1,3,4,0
1235,36,Male,138770,Monthly,144.64830870670096,Mexican,Breakfast,5,Celebration,Dine-in,1,1,1,52.444341630995226,4,1,4,1
1236,69,Female,24313,Weekly,192.3188812191898,Italian,Lunch,4,Business,Takeaway,0,0,0,26.950636277978948,1,2,4,0
1237,58,Female,135183,Weekly,35.50513872936831,Mexican,Lunch,5,Celebration,Takeaway,0,0,0,32.889401882082375,3,3,2,0
1238,31,Female,136693,Weekly,161.8451992380163,Chinese,Breakfast,5,Business,Takeaway,0,0,0,27.601757493398843,5,3,3,0
1239,48,Female,107653,Weekly,131.7931676586348,American,Dinner,7,Celebration,Takeaway,1,1,1,25.8205055023933,1,5,4,1
1240,58,Female,143279,Weekly,166.96887459643347,Italian,Dinner,8,Celebration,Takeaway,0,1,1,3.956950223363871,4,5,2,1
1241,61,Female,82695,Rarely,197.77694943493435,Indian,Breakfast,6,Celebration,Takeaway,1,1,1,17.035477208686682,3,2,4,0
1242,26,Female,88164,Monthly,128.34448023701614,Mexican,Dinner,7,Casual,Takeaway,0,0,1,22.491714938046993,4,1,5,0
1243,46,Female,128569,Monthly,131.51481220796285,American,Dinner,7,Celebration,Dine-in,1,0,1,50.225122949069096,2,1,4,0
1244,48,Male,139175,Weekly,145.90348213083664,Italian,Lunch,2,Celebration,Dine-in,0,0,1,35.731410549736296,1,3,1,0
1245,19,Male,89300,Rarely,161.04491346608322,Italian,Breakfast,3,Business,Takeaway,0,0,1,47.513441148109486,2,4,3,0
1246,38,Female,69568,Monthly,33.30163332015273,American,Breakfast,6,Celebration,Takeaway,0,0,0,29.760797663159476,5,5,1,0
1247,65,Female,31899,Monthly,146.1108145544668,American,Dinner,2,Celebration,Dine-in,0,0,0,46.68836472845209,3,2,4,0
1248,32,Female,102532,Weekly,143.88275467024627,Italian,Dinner,3,Casual,Dine-in,0,1,1,48.369555597927715,2,4,5,1
1249,20,Female,129285,Weekly,134.60558078709101,American,Dinner,7,Casual,Takeaway,0,0,1,54.98035976202432,3,4,1,0
1250,51,Male,132819,Weekly,164.10370374755334,Mexican,Dinner,8,Celebration,Dine-in,0,0,1,39.93521402617132,3,5,1,0
1251,20,Male,50299,Monthly,33.764266644545344,Indian,Lunch,3,Celebration,Takeaway,1,1,1,10.673325995643538,1,1,5,0
1252,33,Male,36674,Weekly,23.644216000318465,Italian,Breakfast,8,Casual,Takeaway,1,0,1,27.58799495218137,2,2,2,0
1253,52,Male,109245,Daily,68.72990341597128,Indian,Breakfast,4,Celebration,Dine-in,0,1,0,49.317271272928366,2,5,4,1
1254,46,Female,144655,Rarely,136.8787532095253,Chinese,Breakfast,2,Casual,Dine-in,1,1,1,35.89832121764842,5,5,1,1
1255,62,Female,95252,Daily,68.187852573149,Chinese,Breakfast,6,Business,Dine-in,0,1,0,34.79934537411741,2,5,1,0
1256,62,Male,130453,Weekly,185.97282158434066,Chinese,Lunch,9,Celebration,Takeaway,0,0,0,8.998183785935797,2,5,3,0
1257,19,Female,58287,Weekly,71.49787324442329,American,Breakfast,9,Business,Takeaway,0,1,1,13.235464010279074,5,4,2,0
1258,30,Male,54812,Weekly,79.34198651213259,Indian,Breakfast,9,Casual,Dine-in,1,1,1,29.635547308795843,5,3,1,1
1259,47,Male,20731,Weekly,146.8138198899871,Italian,Breakfast,8,Business,Dine-in,1,0,1,25.478258861067285,4,1,3,0
1260,48,Female,92280,Daily,76.57834259070319,Indian,Lunch,7,Casual,Takeaway,0,1,1,46.92265792786026,3,1,1,0
1261,28,Female,84076,Weekly,18.698951912477547,Chinese,Breakfast,8,Celebration,Dine-in,1,0,1,35.7450878645019,3,3,3,0
1262,54,Male,124840,Weekly,144.8868093932331,Chinese,Breakfast,6,Casual,Takeaway,0,0,0,22.35720105478122,3,3,4,0
1263,41,Male,23950,Weekly,194.16530297447468,American,Dinner,9,Celebration,Dine-in,0,1,0,56.53651310178938,5,5,5,0
1264,52,Female,138749,Weekly,60.4588578361377,Chinese,Lunch,4,Celebration,Dine-in,0,1,0,43.35451573768649,5,5,1,1
1265,24,Male,56212,Weekly,149.34515369349666,Indian,Breakfast,6,Business,Dine-in,0,1,0,4.311842770029102,5,3,3,0
1266,69,Male,84762,Weekly,38.24107199203555,Chinese,Dinner,7,Casual,Takeaway,0,1,0,33.00114502124279,3,3,3,0
1267,64,Female,147243,Weekly,35.05018975807694,American,Breakfast,8,Celebration,Dine-in,1,0,1,17.988337083444627,4,1,1,0
1268,37,Female,122112,Rarely,69.36932804782072,American,Dinner,8,Business,Dine-in,0,0,0,24.86038483053938,2,3,2,0
1269,22,Female,124788,Weekly,71.36459600111218,Mexican,Breakfast,3,Celebration,Takeaway,1,0,1,53.25882497614798,4,3,3,0
1270,39,Male,145371,Monthly,116.54774592372368,Chinese,Dinner,6,Celebration,Takeaway,0,1,0,39.356922158338115,4,4,2,0
1271,53,Female,103361,Weekly,91.29013239461976,Italian,Dinner,7,Business,Takeaway,0,1,0,21.49629336602221,4,3,5,0
1272,30,Female,81382,Rarely,66.4179361506895,Chinese,Breakfast,8,Business,Takeaway,0,0,1,40.660476780450296,1,1,3,0
1273,30,Female,113286,Weekly,93.24411341726828,Italian,Lunch,9,Business,Takeaway,1,1,1,8.670381919938613,4,4,4,1
